,audio_tag,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,extraversion,neuroticism,agreeableness,conscientiousness,openness,Partition
2174,CdUYBux3Vn8.005.wav,30.351727,0.19672988,25.719616,29.490286,33.979416,8.2598,326.9853,628.7288,85.431816,60.474674,1.3892816,0.50909275,0.72620773,1.2547268,2.0661738,1.339966,15.937588,10.657954,9.300105,5.8821573,0.6668665,0.73529124,16.75027,0.73446167,-7.137029,-2.3977606,4.360542,3.7274806,-10.731716,-1.5586987,0.020577779,1.6488395,1.1869419,0.657434,4.1378245,0.8174029,-4.8089895,-1.8001648,8.071041,1.3616401,756.74994,0.37872174,1224.9551,0.23279822,-87.74442,-1.1002865,1793.747,0.15701161,997.8091,0.29650435,-88.84238,-1.0239553,2749.567,0.11251398,925.1711,0.33413887,-88.904,-1.0236814,-6.191524,-1.2668203,14.372357,0.63747233,0.051107302,0.40505657,-0.017672624,-0.8618798,0.80256575,0.58896774,20.887953,0.48095635,-9.611569,-1.7435757,7.6228676,2.3852463,-15.389299,-1.1345963,-3.5475383,10.467642,0.033767074,-0.008856607,0.48316795,3.7765539,2.687747,0.20617646,0.15150256,0.154375,0.1375213,-17.217827,0.5514018691588786,0.6458333333333333,0.6153846153846153,0.5825242718446602,0.5888888888888889,Val
2175,CdY1ZLrWTtg.000.wav,28.348083,0.22634771,25.203197,25.975523,29.618393,4.4151955,228.05911,286.94034,140.78859,155.46603,0.34158677,0.5381285,0.18101421,0.32472345,0.47046393,0.28944972,3.828108,1.8326837,2.7285814,1.4654264,0.086219944,0.7689484,15.571503,1.0317092,1.5213947,8.21151,6.5251865,2.4143865,-18.475693,-0.96292055,0.027058871,1.7296215,1.2046856,0.62470937,4.466663,0.614556,0.65841234,15.709149,17.20379,0.6204817,693.4946,0.39166033,1234.5212,0.19195317,-92.86347,-1.0513448,1751.669,0.18654618,898.7644,0.30526903,-93.42876,-0.9836723,2792.0518,0.10869551,787.86017,0.3797538,-94.40375,-0.9608154,-10.790846,-0.6614582,19.786226,0.41984943,0.07533057,0.2762192,-0.014910006,-1.2055492,0.10589516,0.64189047,24.465857,0.3675199,-1.0653298,-12.3707695,8.597828,1.8023525,-21.304163,-0.9266043,-2.9940255,10.578959,0.0799425,0.00019317899,0.06302126,3.1759658,3.451251,0.14975,0.12699383,0.12631579,0.08427464,-33.347935,0.4766355140186916,0.46875,0.4945054945054945,0.4271844660194174,0.3888888888888889,Train
2176,CdY1ZLrWTtg.002.wav,27.432503,0.1816006,25.183483,25.962328,26.875072,1.6915894,348.07123,559.0762,111.27054,98.95816,0.35558578,0.46572053,0.20299101,0.3404364,0.5075325,0.30454147,3.4660833,1.583493,2.617748,1.2881887,0.08049334,0.5825334,18.24304,0.7573143,0.28715208,49.639057,9.662831,1.5119699,-21.030968,-0.9197405,0.02264993,1.8208588,1.2360955,0.6321401,4.9670844,0.49850383,1.1903344,10.597393,16.666674,0.8603694,661.8784,0.41062647,1249.6282,0.20130584,-58.695053,-1.5546672,1734.6339,0.19327685,920.44617,0.3582975,-60.90644,-1.3900689,2757.6543,0.10738483,812.71484,0.32743827,-61.81094,-1.3499843,-11.0035305,-0.6496225,19.610388,0.41194254,0.07582872,0.28386125,-0.015132895,-1.07538,0.08677011,0.5162219,23.08496,0.37883937,-0.19752774,-76.352516,11.160744,1.3390453,-23.113998,-0.88024724,-2.3477333,9.609298,0.08028568,0.0004088461,0.06522533,4.023973,3.0146427,0.22571428,0.14515577,0.09645162,0.06865287,-34.359512,0.4112149532710281,0.4791666666666667,0.5054945054945055,0.3495145631067961,0.5333333333333333,Train
2177,Cdh_OCMZ4U8.000.wav,22.951183,0.20951904,19.057796,21.791695,25.899172,6.8413754,214.05675,200.31126,80.42655,106.93408,0.5973147,0.6008261,0.2970161,0.484545,0.9243536,0.62733746,6.349136,3.9720914,5.86961,3.345557,0.2050767,0.77367246,22.153093,0.6675183,-4.8933377,-3.2297573,17.015833,0.9245022,3.534961,3.8912876,0.028914403,2.159712,1.4214776,0.7166736,2.4401295,0.9975749,4.045004,2.8934357,17.481136,0.66359013,849.9617,0.26221326,1124.0386,0.26161405,-127.994316,-0.7020529,1864.333,0.13228756,905.7378,0.2863071,-128.24187,-0.6879192,2889.4429,0.09113401,802.8947,0.4077302,-130.7373,-0.6515936,-8.824996,-0.8140428,18.02446,0.5139718,0.027083103,0.89234436,-0.008815192,-2.3781054,0.25114095,0.67853886,31.181597,0.25737825,-7.923792,-1.8059051,18.001171,0.9903008,-1.5519387,-10.552531,-3.383314,12.317332,0.0031608508,0.008246528,0.17865747,3.9826214,3.0523257,0.11333333,0.08377028,0.19380952,0.18220806,-27.31715,0.4205607476635514,0.6145833333333333,0.6923076923076923,0.7378640776699029,0.5111111111111111,Train
2183,Cl5jhuLQ9Dg.002.wav,24.076033,0.34553263,19.584648,21.948994,26.113308,6.52866,368.03284,456.16068,257.31033,226.374,1.0186213,0.6618809,0.42736748,0.87231416,1.557679,1.1303116,15.366065,9.015751,10.721769,5.568657,0.40107507,0.7745508,13.082919,1.3620235,8.229841,1.9164679,6.398958,3.264521,13.880166,1.0181665,0.01698006,1.1062416,1.2658318,0.6665081,3.0622122,0.99515593,3.698196,2.1368682,16.458885,0.517914,616.1409,0.4449284,1243.1217,0.22430319,-123.221176,-0.7254636,1635.7045,0.1700133,889.64026,0.38477677,-120.84235,-0.72291696,2665.1785,0.1082741,846.9691,0.32535487,-121.84296,-0.70367616,-7.382751,-0.98600656,15.758989,0.5213248,0.011377153,2.0656664,-0.0070880936,-1.7527364,0.45733073,0.66064054,20.246277,0.72365683,6.6376066,2.0990717,12.62702,1.843528,16.285372,0.94284105,-3.040791,11.426376,0.009671847,-0.000790069,0.36063284,4.071429,3.5842295,0.1088,0.08444265,0.14979999,0.12287375,-19.616665,0.4112149532710281,0.4791666666666667,0.5604395604395604,0.4271844660194174,0.5222222222222223,Val
2184,Cl5jhuLQ9Dg.003.wav,24.648607,0.39551324,18.581207,21.382238,27.926386,9.345179,495.95303,826.3258,337.62244,373.66528,0.86721444,0.6700057,0.3513206,0.7285445,1.3519013,1.0005807,13.028388,7.490771,9.64466,4.998044,0.37408265,0.81343377,14.714389,1.1602961,5.608631,2.852424,8.312199,2.270533,6.3421435,2.52869,0.034920808,1.5029007,1.306868,0.67155945,2.4142299,0.89994836,4.2875495,2.6356533,18.134987,0.6172924,653.66956,0.4015386,1237.1943,0.21272747,-143.01358,-0.5874846,1686.4355,0.18665555,963.82025,0.4917635,-142.06308,-0.57467353,2719.8718,0.10993529,867.88904,0.43772453,-142.57677,-0.5614269,-9.671177,-0.919725,18.120398,0.5266976,0.013402972,1.8077614,-0.011194358,-1.8231168,0.4595405,0.78166205,21.525097,0.6901762,8.87105,1.5746639,10.045073,2.1115932,2.877829,6.18838,-2.8852324,12.438419,0.013663224,-0.00023139286,0.33575904,4.0316777,3.034682,0.095,0.07449033,0.2245,0.20237279,-21.987568,0.4485981308411215,0.4791666666666667,0.4065934065934066,0.4271844660194174,0.5555555555555556,Val
2186,Cl5jhuLQ9Dg.005.wav,25.44505,0.31468242,20.923544,23.323975,27.686476,6.762932,412.19333,517.16486,115.23408,110.200516,0.90884817,0.7118805,0.34131375,0.7480528,1.378715,1.0374013,13.8557825,8.488127,11.142449,7.6573515,0.38004544,0.9289797,14.674318,1.1352835,6.0983596,2.4510622,8.188923,2.328829,7.798989,1.9260854,0.03078061,1.9422426,1.3972467,0.6859592,2.8899724,0.791812,4.6477427,1.7545645,16.682404,0.7146465,644.0086,0.4220326,1242.6072,0.22471197,-129.11122,-0.6963784,1655.206,0.18489687,945.3185,0.3707779,-126.953865,-0.69534105,2699.5771,0.10783594,875.30786,0.33738926,-128.45459,-0.6691787,-8.074503,-0.9846395,17.34613,0.53155655,0.018829077,1.2009487,-0.010831277,-1.5299214,0.53210866,0.7865548,21.393974,0.64725655,5.4713736,2.6759734,9.352147,2.134571,5.1864796,3.208559,-3.5845087,12.638488,0.012906039,2.955768e-05,0.27942935,3.816794,2.5783973,0.1427027,0.17456739,0.22513513,0.19765683,-20.709288,0.6261682242990655,0.6875,0.5824175824175825,0.5048543689320388,0.7888888888888888,Val
2198,CpmR-91GxmY.000.wav,37.282833,0.08627073,34.856274,36.5432,40.16097,5.304695,96.94366,98.60588,42.10435,44.37178,0.894088,0.5183216,0.46837726,0.792929,1.302914,0.8345368,10.861249,5.366405,8.599157,3.7787824,0.3987273,0.75113773,21.586596,0.48406562,-11.633374,-1.1930648,-7.526823,-1.9574795,-13.648876,-1.0868057,0.022918962,1.7506155,1.2741396,0.55688494,6.2882137,0.5599945,4.8213477,1.9549359,18.006725,0.6133965,834.274,0.26081327,1413.8638,0.20874684,-92.00328,-1.0401907,1794.7528,0.12312362,1188.0497,0.28892517,-86.86718,-1.043796,2814.1016,0.107546814,1028.7875,0.2794133,-90.81598,-0.9633939,-5.2484837,-1.3339239,17.246323,0.49265963,0.068118185,0.24010135,-0.01280977,-1.09515,0.5351706,0.5494264,24.81327,0.33399928,-16.842213,-0.7609557,-7.578235,-2.2346964,-18.830923,-0.81125414,-4.3703427,13.892327,0.053801477,-0.00260072,0.20708756,4.4796696,2.9065745,0.19285715,0.15406066,0.13725,0.109292895,-22.153984,0.7757009345794394,0.8958333333333334,0.8901098901098901,0.8252427184466018,0.7444444444444444,Val
2199,CpmR-91GxmY.001.wav,38.027412,0.08256029,35.41267,37.47026,40.759804,5.3471336,107.57916,130.68872,124.92992,374.7289,0.9784821,0.53486997,0.49737448,0.8274955,1.5067067,1.0093322,12.629189,6.1979413,8.89235,4.61764,0.45424384,0.7425641,18.933365,0.6172029,-13.370333,-1.1970332,-7.3266916,-2.2151818,-15.056249,-0.9298499,0.018450249,1.939216,1.283757,0.55245245,6.6752415,0.52863246,3.6813505,2.6733248,18.313229,0.63136256,863.37225,0.24734412,1372.9717,0.1601991,-86.38462,-1.1076443,1814.4268,0.114926904,1167.329,0.32861036,-82.41315,-1.0994753,2816.5356,0.10266688,1059.795,0.3449227,-86.50413,-1.0106187,-5.1820197,-1.3125448,17.087214,0.53496015,0.068675056,0.25265184,-0.012937297,-1.0453653,0.59442693,0.5583795,23.417114,0.37992552,-18.907076,-0.7343743,-8.351926,-2.1150184,-20.09917,-0.64996,-2.0597694,10.255167,0.056026388,-0.0030432823,0.24251588,4.3912177,2.9372497,0.19704546,0.13670771,0.1312195,0.11517103,-21.142796,0.7476635514018694,0.84375,0.7472527472527474,0.6407766990291262,0.7999999999999999,Val
2200,CpmR-91GxmY.002.wav,36.230167,0.117823824,34.14493,35.393097,38.138878,3.993946,185.1587,207.3622,64.97332,63.5968,0.877954,0.4966281,0.48453128,0.7764055,1.2293234,0.7447921,11.297155,5.814352,8.794556,4.721687,0.37749952,0.7592323,22.259903,0.43972644,-14.332563,-0.9938421,-4.361002,-3.4695694,-17.409847,-0.833157,0.022931179,1.6266091,1.3106315,0.5609207,5.856199,0.5747324,3.591251,2.619448,16.832531,0.6581039,821.0466,0.27297145,1409.9137,0.17859769,-102.435074,-0.94305605,1792.8901,0.11933144,1153.5508,0.27493027,-97.01663,-0.9572533,2776.6218,0.10545704,1052.0376,0.37454838,-100.13104,-0.8992457,-5.706405,-0.96712846,16.705015,0.45233342,0.06901312,0.21891162,-0.0154176485,-0.7694544,0.4602403,0.65941614,24.550558,0.3406714,-16.280128,-0.84959215,-4.229369,-3.986096,-21.046091,-0.7267387,-3.8709762,12.630303,0.060268812,-0.008312348,0.28398323,4.957039,2.9860651,0.16822222,0.13132298,0.1604878,0.17112184,-22.94128,0.6542056074766356,0.8541666666666667,0.7472527472527474,0.7572815533980582,0.7333333333333333,Val
2201,CpmR-91GxmY.003.wav,37.070812,0.12019007,34.570496,36.02584,38.778507,4.2080116,160.98697,168.92975,208.55785,402.8107,0.9237231,0.56525975,0.4424473,0.784996,1.4455805,1.0031332,11.368259,6.083001,8.439228,4.8431115,0.42327443,0.7886753,21.441856,0.52658737,-13.896254,-1.1100384,-6.445516,-2.8264296,-14.889657,-0.91633004,0.03038625,1.7614238,1.3681962,0.59879047,5.867322,0.69002146,3.3772125,3.3522444,18.202454,0.6079676,838.4761,0.26087058,1419.997,0.17087448,-90.762375,-1.0601871,1795.7281,0.12012266,1175.875,0.27680582,-86.010704,-1.0647902,2806.9607,0.106686436,1078.5823,0.29037908,-90.841515,-0.96429765,-5.366716,-1.3652549,18.616438,0.4604208,0.06715398,0.24235676,-0.011141687,-1.3173978,0.55858314,0.571429,24.548325,0.32241157,-18.246151,-0.83395237,-9.264446,-2.1350532,-18.137518,-0.7543238,-3.3245938,12.216283,0.05611959,-0.003175614,0.22402908,3.9348712,3.1335151,0.17739129,0.10548923,0.12727273,0.13040781,-21.203917,0.7663551401869159,0.7812499999999999,0.8901098901098901,0.6504854368932039,0.7333333333333333,Val
2204,CqQavmWSLrI.000.wav,38.087887,0.12546735,35.060085,37.348366,40.27025,5.210163,71.81086,76.04785,106.76889,284.05322,1.0682646,0.6109609,0.49948677,0.95769805,1.6157562,1.1162694,14.185928,7.4900804,11.728029,6.2410955,0.56775194,0.78217155,16.435555,1.1462461,8.981751,2.5525317,-0.28768778,-72.665764,-10.627851,-1.8451365,0.018700605,1.3593253,1.1085423,0.65745604,8.308791,0.48264614,7.1134477,1.6067784,19.458288,0.7082049,738.7115,0.28910306,1337.4963,0.20322086,-59.361347,-1.2878392,1798.1711,0.13932337,1006.4758,0.43959022,-60.501137,-1.1355848,2814.9807,0.095242806,926.2224,0.3277822,-62.32782,-1.0842233,-12.415943,-0.91269624,22.393929,0.5184426,0.05847914,0.42618012,-0.020296296,-1.1777128,0.6375524,0.6848642,18.975521,0.8362238,9.67576,2.3162262,0.00089861115,24199.17,-13.614719,-1.3880172,-5.0009575,15.253936,0.05393464,5.667779e-05,0.3064393,3.9895356,2.5607355,0.29871795,0.32159203,0.07885714,0.07154505,-17.607628,0.5140186915887851,0.5104166666666666,0.6483516483516484,0.4854368932038835,0.5666666666666667,Test
2205,CqQavmWSLrI.001.wav,36.86286,0.12643418,34.873367,36.168335,39.01978,4.146412,137.14607,181.7281,63.642353,60.26879,0.8877693,0.7411567,0.35191706,0.72674793,1.3648422,1.0129251,13.697356,11.533532,9.024114,7.7990766,0.39345312,0.98626965,16.090586,1.2797753,11.461001,1.914808,-4.0060906,-4.491626,-6.267647,-2.8014417,0.017346462,1.948835,1.0199623,0.7779649,8.7896,0.4758503,5.7477837,2.0674684,20.570665,0.66479194,767.3143,0.24525201,1340.1572,0.1945908,-73.13526,-1.1237781,1798.0416,0.13855992,1058.0094,0.31471545,-76.27459,-0.9908986,2848.8381,0.089750454,875.18396,0.35106385,-78.97698,-0.92894864,-14.51334,-0.78408146,25.610043,0.46998793,0.04985158,0.46073472,-0.017838877,-1.1007346,0.4694036,0.87291586,21.447678,0.7534389,13.398962,1.5384402,-4.382371,-4.2682176,-9.757034,-1.7293266,-2.159398,12.106353,0.043283068,0.006018751,0.21273433,2.7798097,2.7900147,0.24552631,0.22243507,0.099999994,0.071514234,-19.18081,0.3271028037383178,0.2395833333333333,0.4175824175824176,0.3106796116504854,0.4555555555555555,Test
2209,CqQavmWSLrI.005.wav,37.69338,0.100936316,35.589314,37.31996,40.100018,4.510704,236.02966,232.12885,27.1679,16.272034,0.8032995,0.6676628,0.32799697,0.7126244,1.1764199,0.8484229,11.678791,7.417205,6.9534745,3.4739966,0.3504653,0.81480926,16.959772,1.2183552,15.495917,1.4774317,-2.247604,-8.540048,-10.860944,-1.6383449,0.018703105,2.6585765,0.91225666,0.7609276,10.007688,0.41631112,6.2855506,1.7576649,25.046057,0.5942144,783.1317,0.2275913,1323.1609,0.19237038,-74.13886,-1.0990427,1852.9683,0.1322043,1050.4178,0.32508984,-78.548935,-0.9401991,2908.3894,0.08925109,890.4448,0.3488283,-81.94042,-0.87086636,-16.110493,-0.6776135,26.575447,0.4757257,0.054747257,0.39503378,-0.02029918,-0.9042298,0.42545035,0.6712109,22.812675,0.6939791,15.523436,1.3114853,-4.2807407,-4.701807,-14.065507,-1.1833109,-2.7310398,10.901097,0.051933367,0.0020882282,0.15584964,3.598616,2.5,0.27694443,0.23689918,0.10852941,0.09490343,-19.04182,0.3831775700934579,0.25,0.5384615384615384,0.4271844660194174,0.4666666666666667,Test
2219,Cvuu76B-bxA.002.wav,27.570105,0.24411517,23.33353,25.194818,30.10387,6.77034,561.0054,936.4991,112.2174,85.761795,0.70092136,0.5963881,0.2928437,0.6262022,1.1202157,0.82737195,12.418387,6.693197,9.070352,4.331452,0.261383,0.7558389,26.094019,0.5930162,-19.241207,-0.87881553,21.71004,0.7455404,-5.0092664,-3.2724066,0.03699892,1.7631834,1.8630451,0.77984947,2.1433747,1.9357885,2.3609936,2.9408224,12.864726,0.97593534,808.6105,0.34872657,1191.6597,0.25889933,-91.82181,-1.0305687,1855.9086,0.15954272,986.86694,0.41716495,-88.51563,-1.0307765,2805.3643,0.09306548,937.4472,0.32503194,-89.455826,-1.0111079,-6.7853823,-1.2540858,14.535073,0.5957372,0.047672346,0.39551783,-0.01325742,-1.3714548,0.31541404,0.6344348,32.705605,0.3327821,-19.794481,-0.8891316,22.084175,0.74455196,-6.175485,-2.936113,-0.25449553,7.7218194,0.046755176,0.0008096076,0.19106255,5.3629823,3.5456338,0.15148148,0.13939562,0.12595744,0.12504739,-25.667328,0.3925233644859813,0.5104166666666666,0.5604395604395604,0.4466019417475728,0.4555555555555555,Train
2221,Cvuu76B-bxA.004.wav,27.058502,0.19286986,23.676172,25.166164,29.420977,5.7448044,127.119934,145.61314,146.05977,232.16046,0.7183586,0.5562627,0.32966158,0.64708614,1.1239982,0.79433656,11.466141,6.6279397,8.489289,4.404295,0.27164152,0.72525394,24.89404,0.60683954,-17.152958,-0.79350597,25.62822,0.7447797,-5.049524,-3.5443537,0.035912238,1.9793178,1.6687249,0.7042907,3.0062435,1.0301361,4.721519,1.6507058,13.757167,0.77607465,809.5385,0.37183663,1138.6051,0.28942412,-81.877815,-1.1318053,1860.0385,0.17230321,924.6474,0.40652868,-79.6059,-1.118179,2803.544,0.10032711,903.6939,0.32723838,-79.75811,-1.1148384,-7.0188355,-1.011188,13.984085,0.5687495,0.044306163,0.4696038,-0.011706474,-1.521284,0.32581484,0.62469226,31.195793,0.32098117,-17.538486,-0.77191556,28.491549,0.6752628,-6.2528667,-3.2032893,0.78356755,7.235254,0.0482898,0.0028409285,0.18371728,5.035971,3.2851512,0.1792,0.13627678,0.115777776,0.105987184,-25.067741,0.4859813084112149,0.6354166666666666,0.6043956043956044,0.5048543689320388,0.5555555555555556,Train
2222,Cvuu76B-bxA.005.wav,27.387817,0.22519347,23.8094,25.151535,28.910845,5.1014442,290.80835,387.02872,182.52814,331.7619,0.72252196,0.5860438,0.30016595,0.6462455,1.1747006,0.87453467,13.333084,7.221629,8.489846,4.0523605,0.26426733,0.7563195,25.20149,0.56205654,-19.497791,-0.8132818,23.95012,0.7724284,-4.810774,-3.3280728,0.03233555,1.7910538,1.7140088,0.7524749,2.5284595,1.5199989,3.6265326,2.0394866,11.402116,1.0771428,797.09735,0.4040552,1173.6938,0.30595818,-89.82695,-1.0478547,1843.197,0.18200019,939.25635,0.3918414,-86.5275,-1.0571752,2786.2744,0.09925192,923.11505,0.3714524,-86.78781,-1.0514266,-6.183247,-1.2759333,13.396932,0.6120859,0.045392312,0.40382457,-0.01187693,-1.2807319,0.3270543,0.63312006,31.107042,0.3341833,-20.378132,-0.7971415,26.205627,0.7085985,-5.7109394,-3.1874368,-0.52506816,7.793602,0.043904383,0.0009646399,0.17802338,4.862024,3.4960423,0.15603773,0.13209973,0.116000004,0.12779671,-25.30367,0.4392523364485981,0.53125,0.5274725274725275,0.5048543689320388,0.3444444444444444,Train
2226,CwmYqA1yi0Q.004.wav,35.441486,0.08277749,33.85101,34.79254,36.427834,2.5768242,41.628864,50.645294,41.049633,53.010567,0.8042705,0.61420935,0.40203324,0.6612694,1.2068758,0.8048426,10.751029,8.940822,5.7705436,3.4688144,0.2733675,0.9513179,18.967125,0.7617986,-10.154007,-1.7519368,4.4826207,3.5936024,-14.055409,-1.0155077,0.01153647,1.6034112,0.9709439,0.6396228,7.7947025,0.45910552,7.367556,1.2740228,19.96097,0.49586347,710.50226,0.38503614,1365.6682,0.18720743,-69.16094,-1.3123263,1722.7963,0.14673358,1098.9498,0.32733688,-63.705444,-1.2969234,2738.0806,0.097772256,1049.3887,0.32104367,-67.56311,-1.1861717,-6.871032,-0.9687263,18.33189,0.4279362,0.05631713,0.32952124,-0.00978335,-1.3788534,0.3315882,0.8402976,24.973083,0.3852537,-13.517067,-1.2806203,5.2273865,3.3246849,-17.343645,-0.8296122,-0.6341632,8.958264,0.02454463,0.0025927827,0.13077395,3.0583217,2.284083,0.3040625,0.17415616,0.117096774,0.0976562,-23.264112,0.4766355140186916,0.46875,0.6483516483516484,0.6213592233009709,0.6333333333333333,Train
2229,CyzKot0CNyU.000.wav,29.865957,0.17330897,25.539452,28.932112,33.769875,8.230423,172.66475,201.60469,112.36727,90.866585,0.25085673,0.5150453,0.13449243,0.2177155,0.3639998,0.22950739,2.5850785,1.3464088,1.7223908,1.1891828,0.062328223,0.80209374,19.080145,0.49321604,2.9526062,3.8694122,8.699264,1.5293405,-1.192875,-11.3071165,0.040737025,1.6705588,1.4776994,0.5388293,4.3809104,0.58328176,5.236529,1.9459274,20.035408,0.44754416,742.1326,0.3858286,1242.5509,0.19753854,-117.41548,-0.7867695,1740.4585,0.17343925,1012.56744,0.3465839,-114.18216,-0.7916938,2773.82,0.114029616,829.2505,0.33619487,-116.601425,-0.75234455,-10.962635,-0.5077648,21.180836,0.28673843,0.0672526,0.31955725,-0.0027522095,-5.7250094,0.07859259,0.68585217,23.72901,0.3110457,0.053736035,201.25989,9.820753,1.5839549,-4.5707703,-3.4856882,-9.023118,18.991573,0.05531434,0.006588278,0.04917056,2.9803922,3.543307,0.11733333,0.117329545,0.155,0.13791387,-37.935402,0.3177570093457944,0.5,0.2307692307692307,0.4077669902912622,0.3888888888888889,Test
2230,CyzKot0CNyU.002.wav,28.911808,0.18568419,24.694798,28.541315,31.878025,7.1832275,117.95442,103.11963,161.68388,357.5935,0.2840448,0.5621796,0.14129229,0.2661017,0.42081523,0.27952296,3.1257517,1.5618973,1.8990737,1.1171741,0.07132283,0.92564553,18.111202,0.7335182,-0.29150906,-44.03771,8.87085,1.8641872,-1.9725542,-7.7101626,0.03546284,1.6648942,1.2940074,0.6522244,4.777912,0.6141936,5.409534,1.8244579,20.173687,0.46232527,722.0813,0.3758259,1255.872,0.19989128,-75.22514,-1.2939274,1723.5424,0.1570004,993.0115,0.2796288,-74.3562,-1.2411494,2763.206,0.10946128,901.43604,0.37389702,-77.13769,-1.1674683,-9.518655,-0.58520615,20.017683,0.36331943,0.07805267,0.27247214,-0.0037451882,-4.075894,0.09276854,0.7255678,24.31717,0.3621,-3.3142426,-3.493485,9.906718,1.8394991,-5.2525153,-3.1407013,-2.7242837,10.119892,0.06329096,0.0086804675,0.034877446,2.905569,2.350081,0.26068965,0.21505302,0.13966666,0.12037395,-35.11567,0.3831775700934579,0.3854166666666667,0.4395604395604395,0.3883495145631068,0.5555555555555556,Test
2233,D4TU65xbF4g.000.wav,32.6028,0.14631851,28.440165,32.517357,35.769318,7.329153,154.38121,201.63469,30.647163,24.016495,0.89408755,0.7672793,0.3252858,0.674175,1.3884858,1.0632,13.126879,6.6439395,8.346402,6.755641,0.50814116,1.016204,27.1707,0.38247293,0.8586293,13.398596,-2.0685544,-6.8608475,1.9203444,6.9716096,0.02217351,1.400442,1.1052942,0.60564697,6.835858,0.53859806,6.2170005,1.6713662,26.647673,0.3502721,699.75903,0.35811523,1384.7542,0.18526073,-73.83401,-1.2002007,1686.5344,0.16165353,1125.9031,0.23949742,-74.03448,-1.1169474,2798.2368,0.11457286,1057.071,0.29492372,-81.454414,-0.95531064,-10.338838,-0.7403445,25.04601,0.30865976,0.028631613,1.0622813,-0.0014197539,-8.069156,0.6201892,0.8627374,29.16437,0.31119564,1.0830679,10.821869,-1.7918081,-8.972492,-1.726677,-7.767328,-8.694996,24.205782,-0.016376588,0.016123658,0.26777485,2.642559,2.583799,0.25432432,0.18507178,0.13258064,0.109189615,-18.169767,0.6261682242990655,0.6770833333333334,0.6153846153846153,0.3300970873786408,0.7,Train
